area,tech,bus,gen,lat,lng,dist_km,capacity,capacity_factor,cost_poi_usd_per_mw,cost_reinforcement_usd_per_mw,cost_spur_usd_per_km_mw,same_area,system_capacity
2.0,wind,bus_207,wind_14115,35.645059860524135,-113.60862000028573,65.55788506623426,102.0,44.604152879739,35000.0,319696.4,5301.523045267489,1,3370.0
1.0,solar,bus_207,solar_1180,33.609768440889475,-113.9774181261579,283.6181905141625,119.51,20.66093307534744,35000.0,415575.4,10881.386489607035,0,540.0
1.0,solar,bus_207,solar_1938,33.70863148776316,-115.91018336026316,366.6220444924533,413.56,21.006451738438415,35000.0,136194.78,5589.921430933224,0,540.0
1.0,solar,bus_207,solar_2696,33.70863148776316,-114.5296367644737,292.12131591446257,975.34,20.23556579392014,15000.0,326046.84,5842.262500000001,0,540.0
3.0,solar,bus_207,solar_3481,35.31340266021852,-117.54001038092592,410.82756982474314,235.46,20.98557988500825,15000.0,1450488.9,9015.091456745968,0,540.0
3.0,solar,bus_207,solar_3865,35.399983877055554,-117.89215974462962,440.1077442532803,555.68,20.956046218629005,15000.0,748010.2,8326.904253604604,0,540.0
1.0,solar,bus_207,solar_4974,33.90635758151053,-114.39158210489474,266.7590973618511,725.49,20.566563256377396,15000.0,151662.47,5015.97306034038,0,540.0
3.0,solar,bus_207,solar_5002,35.57314631072963,-117.75129999914815,424.279777969761,321.51,20.805657171461945,15000.0,610527.6,14019.768686868687,0,540.0
2.0,solar,bus_207,solar_6866,35.773670081975865,-113.082849386,31.0007622511547,1975.87,20.3644778352278,15000.0,163287.61,3303.7093581362155,1,540.0
2.0,solar,bus_207,solar_6870,35.816540155793106,-115.27356027885715,198.96933177743844,511.49,20.3885561933549,15000.0,191078.33,4340.889018140537,1,540.0
1.0,solar,bus_207,solar_6877,34.20294672213158,-114.39158210489474,237.60780259047343,243.36,20.323107440582152,35000.0,248843.27,14732.03952695499,0,540.0
1.0,solar,bus_207,solar_7637,34.40067281587895,-116.0482380198421,325.9888780981691,115.64,20.97164538263398,15000.0,329703.16,8637.77394621809,0,540.0
1.0,solar,bus_207,solar_8402,34.59839890962632,-116.18629267942106,324.64643652716865,800.57,20.779362880359272,35000.0,309062.75,5348.813514564577,0,540.0
1.0,solar,bus_207,solar_8406,34.59839890962632,-115.63407404110526,282.31503152864053,381.67,20.52282248996236,35000.0,307217.75,13701.886610865902,0,540.0
3.0,solar,bus_207,solar_8422,36.00605239491482,-118.878177963,521.0946738897003,1534.09,18.4643785313685,15000.0,147581.83,4738.016111105843,0,540.0
1.0,solar,bus_207,solar_8772,34.59839890962632,-115.21991006236843,252.43654456579463,1262.43,20.827260532201606,15000.0,285082.16,4698.472227915261,0,540.0
3.0,solar,bus_207,solar_8801,36.00605239491482,-118.0330194901111,445.1269873194988,1920.94,21.38626932296118,15000.0,166064.89,3150.371663040237,0,540.0
1.0,solar,bus_207,solar_9164,34.6972619565,-115.91018336026316,297.3350193093017,1370.69,20.80076673898595,15000.0,228099.69,4582.887685702328,0,540.0
3.0,solar,bus_207,solar_9554,36.09263361175185,-118.73731821751852,508.1477055487408,2675.24,19.246807189138497,35000.0,439531.4,4826.783703703703,0,540.0
2.0,solar,bus_207,solar_10302,35.94515037724483,-113.95913374314286,79.72826973793165,774.09,20.206921077184717,35000.0,88726.28,5257.520563974944,1,540.0
3.0,solar,bus_207,solar_11083,36.26579604542593,-118.1738792355926,457.618091019544,562.63,21.704051587967797,15000.0,407670.75,4334.185178850601,0,540.0
2.0,solar,bus_207,solar_11821,36.07376059869655,-115.36118871457143,204.8010375682223,1895.69,20.33245961018209,35000.0,267489.94,4568.217359904856,1,540.0
3.0,solar,bus_207,solar_11837,36.35237726226296,-118.5260285992963,489.4725802009052,3199.82,21.280843517492393,35000.0,657265.94,3555.5323979640634,0,540.0
2.0,solar,bus_207,solar_12188,36.07376059869655,-114.48490435742858,126.04701360716471,1034.83,19.649696670386444,35000.0,345709.78,6176.704732336498,1,540.0
3.0,solar,bus_207,solar_12223,36.35237726226296,-117.3287207627037,382.3951743756896,616.44,19.899699049838656,15000.0,431066.34,4162.50411039619,0,540.0
2.0,solar,bus_207,solar_12568,36.11663067251379,-114.74778966457143,149.78310732784828,907.88,19.391389919897858,35000.0,404530.84,7771.421293493865,1,540.0
3.0,solar,bus_207,solar_12591,36.35237726226296,-117.11743114448147,363.5171160126032,1283.28,20.986785155739607,35000.0,243376.78,5059.439440354808,0,540.0
2.0,solar,bus_207,solar_12954,36.159500746331034,-114.13439061457143,95.2141482753412,216.79,19.79746766913336,35000.0,467371.66,9295.096465069715,1,540.0
2.0,solar,bus_207,solar_12977,36.202370820148275,-114.923046536,166.10949615046627,422.82,19.98129969611502,35000.0,365625.44,4648.62371364967,1,540.0
2.0,solar,bus_207,solar_13734,36.28811096778276,-115.01067497171428,175.01858258887762,1435.71,20.022836093802365,35000.0,275067.38,4670.662091503268,1,540.0
2.0,solar,bus_207,solar_14502,36.3309810416,-114.923046536,168.01414655882243,1274.09,19.972700974607537,35000.0,392252.53,3317.1199651070892,1,540.0
1.0,wind,bus_208,wind_3840,32.91772711277368,-115.08185540278947,372.34689641631275,78.0,29.86654403472681,35000.0,257014.03,13494.356293888508,0,3370.0
1.0,wind,bus_208,wind_3841,32.91772711277368,-114.94380074321053,367.0247331676722,66.0,32.903536507098664,35000.0,317563.62,13922.127475281783,0,3370.0
3.0,wind,bus_208,wind_3867,34.18784684133704,-116.976571399,385.4367968363013,66.0,22.15517101019571,15000.0,550612.56,10357.109068159081,0,3370.0
3.0,wind,bus_208,wind_4614,34.274428058174074,-117.04700127174074,386.1409008421568,228.0,45.46469677479659,15000.0,542013.2,9597.691972840154,0,3370.0
3.0,wind,bus_208,wind_4625,34.361009275011114,-118.24430910833333,480.78826100155703,186.0,40.587012468578514,35000.0,411351.8,5539.314954486427,0,3370.0
1.0,wind,bus_208,wind_5738,33.01659015964737,-114.80574608363158,351.87845968335876,144.0,45.67545565294453,35000.0,185248.53,6033.371193415638,0,3370.0
3.0,wind,bus_208,wind_5759,34.534171708685186,-118.5260285992963,497.9077124738003,246.0,27.70681974270578,15000.0,579130.6,4889.942746873255,0,3370.0
3.0,wind,bus_208,wind_5762,34.534171708685186,-118.31473898107407,479.7236614727615,204.0,38.767218884089594,15000.0,378539.16,11720.692783303672,0,3370.0
1.0,wind,bus_208,wind_6124,33.11545320652105,-116.324347339,417.1788968061002,60.0,52.26981609860366,35000.0,376899.84,13854.580762104344,0,3370.0
2.0,wind,bus_208,wind_6862,35.173489048534485,-114.48490435742858,135.26516447639298,42.0,49.37766374099247,35000.0,362114.1,5022.801101628039,1,3370.0
2.0,wind,bus_208,wind_6864,35.173489048534485,-114.309647486,123.2882800334484,252.0,39.248624139220354,35000.0,454195.8,4487.393906682622,1,3370.0
2.0,wind,bus_208,wind_8004,35.216359122351726,-115.01067497171428,172.64689991553436,222.0,57.02361614208024,15000.0,347759.25,3906.8795749374895,1,3370.0
1.0,wind,bus_208,wind_8011,33.31317930026842,-115.63407404110526,360.3031422963132,228.0,17.733234099813693,15000.0,124354.65,5979.508496701373,0,3370.0
1.0,wind,bus_208,wind_8026,33.31317930026842,-113.701308807,293.5068779125962,126.0,33.18933618191138,35000.0,307217.75,13701.886610865902,0,3370.0
1.0,wind,bus_208,wind_8770,33.412042347142105,-113.9774181261579,286.82229985344406,276.0,40.85052500898017,35000.0,139822.95,4952.446145236453,0,3370.0
1.0,wind,bus_208,wind_8775,33.51090539401579,-116.0482380198421,367.19880716046663,108.0,31.262503103984557,15000.0,240732.22,5543.147302292982,0,3370.0
2.0,wind,bus_208,wind_9542,35.25922919616897,-113.43336312885715,75.73589908001054,228.0,40.26782429171251,15000.0,206109.4,3636.3574772151674,1,3370.0
1.0,wind,bus_208,wind_9546,33.609768440889475,-116.18629267942106,367.9749475834814,258.0,31.322704717256308,35000.0,228112.95,6730.409007429606,0,3370.0
1.0,wind,bus_208,wind_9926,33.609768440889475,-115.7721287006842,342.0838559591047,288.0,29.121414121724055,35000.0,177124.89,5342.027528675423,0,3370.0
3.0,wind,bus_208,wind_10314,34.96707779287037,-118.38516885381482,471.3746807217855,246.0,41.28737036872091,15000.0,469507.75,3910.4721550060904,0,3370.0
3.0,wind,bus_208,wind_11080,35.05365900970741,-117.82172987188889,419.2975757786892,240.0,29.83449048851381,15000.0,473568.0,3140.1317006028785,0,3370.0
3.0,wind,bus_208,wind_11451,35.05365900970741,-117.39915063544444,382.2111343257181,216.0,31.922420034212657,35000.0,286184.66,5037.468664619892,0,3370.0
3.0,wind,bus_208,wind_11462,35.14024022654445,-118.59645847203703,485.6588426645064,72.0,30.90716157998361,15000.0,421182.88,4246.732688971792,0,3370.0
2.0,wind,bus_208,wind_12200,35.47357956525517,-115.44881715028572,199.1137268521575,282.0,35.868914710440556,35000.0,368521.7,3513.425303677313,1,3370.0
3.0,wind,bus_208,wind_12222,35.22682144338148,-118.80774809025925,502.6057684673853,180.0,7.294763642570183,15000.0,448000.2,4639.573607492375,0,3370.0
2.0,wind,bus_208,wind_13347,35.602189786706894,-115.36118871457143,188.01608712748848,240.0,31.74171522120349,35000.0,271069.88,4934.397613384755,1,3370.0
2.0,wind,bus_208,wind_13355,35.602189786706894,-114.66016122885715,126.60768661917554,258.0,46.71920613088312,35000.0,318633.25,4238.3168759567225,1,3370.0
2.0,wind,bus_208,wind_13719,35.602189786706894,-113.696248436,50.261444248647855,270.0,49.6009464184887,15000.0,369154.3,5210.298750561249,1,3370.0
2.0,wind,bus_208,wind_13723,35.602189786706894,-113.34573469314286,36.961591926733874,282.0,46.93785294623239,35000.0,342503.72,4586.018234119997,1,3370.0
2.0,wind,bus_208,wind_14115,35.645059860524135,-113.60862000028573,41.466572652297984,102.0,44.604152879739,35000.0,319696.4,5301.523045267489,1,3370.0
1.0,solar,bus_208,solar_1180,33.609768440889475,-113.9774181261579,265.35212904497257,119.51,20.66093307534744,35000.0,415575.4,10881.386489607035,0,540.0
1.0,solar,bus_208,solar_1938,33.70863148776316,-115.91018336026316,342.35234686798367,413.56,21.006451738438415,35000.0,136194.78,5589.921430933224,0,540.0
1.0,solar,bus_208,solar_2696,33.70863148776316,-114.5296367644737,271.0282372294075,975.34,20.23556579392014,15000.0,326046.84,5842.262500000001,0,540.0
3.0,solar,bus_208,solar_3481,35.31340266021852,-117.54001038092592,387.789199397157,235.46,20.98557988500825,15000.0,1450488.9,9015.091456745968,0,540.0
3.0,solar,bus_208,solar_3865,35.399983877055554,-117.89215974462962,417.4438178368725,555.68,20.956046218629005,15000.0,748010.2,8326.904253604604,0,540.0
1.0,solar,bus_208,solar_4974,33.90635758151053,-114.39158210489474,245.78120985789215,725.49,20.566563256377396,15000.0,151662.47,5015.97306034038,0,540.0
3.0,solar,bus_208,solar_5002,35.57314631072963,-117.75129999914815,402.0527799372864,321.51,20.805657171461945,15000.0,610527.6,14019.768686868687,0,540.0
2.0,solar,bus_208,solar_6866,35.773670081975865,-113.082849386,27.660392517495232,1975.87,20.3644778352278,15000.0,163287.61,3303.7093581362155,1,540.0
2.0,solar,bus_208,solar_6870,35.816540155793106,-115.27356027885715,176.70320750419666,511.49,20.3885561933549,15000.0,191078.33,4340.889018140537,1,540.0
1.0,solar,bus_208,solar_6877,34.20294672213158,-114.39158210489474,215.85217393996956,243.36,20.323107440582152,35000.0,248843.27,14732.03952695499,0,540.0
1.0,solar,bus_208,solar_7637,34.40067281587895,-116.0482380198421,301.0885841428608,115.64,20.97164538263398,15000.0,329703.16,8637.77394621809,0,540.0
1.0,solar,bus_208,solar_8402,34.59839890962632,-116.18629267942106,299.77246775493495,800.57,20.779362880359272,35000.0,309062.75,5348.813514564577,0,540.0
1.0,solar,bus_208,solar_8406,34.59839890962632,-115.63407404110526,257.42696188202024,381.67,20.52282248996236,35000.0,307217.75,13701.886610865902,0,540.0
3.0,solar,bus_208,solar_8422,36.00605239491482,-118.878177963,500.39987542327583,1534.09,18.4643785313685,15000.0,147581.83,4738.016111105843,0,540.0
1.0,solar,bus_208,solar_8772,34.59839890962632,-115.21991006236843,227.75019716106456,1262.43,20.827260532201606,15000.0,285082.16,4698.472227915261,0,540.0
3.0,solar,bus_208,solar_8801,36.00605239491482,-118.0330194901111,424.3796588258159,1920.94,21.38626932296118,15000.0,166064.89,3150.371663040237,0,540.0
1.0,solar,bus_208,solar_9164,34.6972619565,-115.91018336026316,272.446979569088,1370.69,20.80076673898595,15000.0,228099.69,4582.887685702328,0,540.0
3.0,solar,bus_208,solar_9554,36.09263361175185,-118.73731821751852,487.7158898537715,2675.24,19.246807189138497,35000.0,439531.4,4826.783703703703,0,540.0
2.0,solar,bus_208,solar_10302,35.94515037724483,-113.95913374314286,57.76027193775266,774.09,20.206921077184717,35000.0,88726.28,5257.520563974944,1,540.0
3.0,solar,bus_208,solar_11083,36.26579604542593,-118.1738792355926,437.8134611107416,562.63,21.704051587967797,15000.0,407670.75,4334.185178850601,0,540.0
2.0,solar,bus_208,solar_11821,36.07376059869655,-115.36118871457143,184.47444834896456,1895.69,20.33245961018209,35000.0,267489.94,4568.217359904856,1,540.0
3.0,solar,bus_208,solar_11837,36.35237726226296,-118.5260285992963,469.9338292030642,3199.82,21.280843517492393,35000.0,657265.94,3555.5323979640634,0,540.0
2.0,solar,bus_208,solar_12188,36.07376059869655,-114.48490435742858,106.14113240908128,1034.83,19.649696670386444,35000.0,345709.78,6176.704732336498,1,540.0
3.0,solar,bus_208,solar_12223,36.35237726226296,-117.3287207627037,363.1370467922453,616.44,19.899699049838656,15000.0,431066.34,4162.50411039619,0,540.0
2.0,solar,bus_208,solar_12568,36.11663067251379,-114.74778966457143,130.20297823258312,907.88,19.391389919897858,35000.0,404530.84,7771.421293493865,1,540.0
3.0,solar,bus_208,solar_12591,36.35237726226296,-117.11743114448147,344.3332513264674,1283.28,20.986785155739607,35000.0,243376.78,5059.439440354808,0,540.0
2.0,solar,bus_208,solar_12954,36.159500746331034,-114.13439061457143,77.59453467614156,216.79,19.79746766913336,35000.0,467371.66,9295.096465069715,1,540.0
2.0,solar,bus_208,solar_12977,36.202370820148275,-114.923046536,147.345594180152,422.82,19.98129969611502,35000.0,365625.44,4648.62371364967,1,540.0
2.0,solar,bus_208,solar_13734,36.28811096778276,-115.01067497171428,157.100267725147,1435.71,20.022836093802365,35000.0,275067.38,4670.662091503268,1,540.0
2.0,solar,bus_208,solar_14502,36.3309810416,-114.923046536,150.7818727957556,1274.09,19.972700974607537,35000.0,392252.53,3317.1199651070892,1,540.0
1.0,wind,bus_209,wind_3840,32.91772711277368,-115.08185540278947,332.23538037203434,78.0,29.86654403472681,35000.0,257014.03,13494.356293888508,0,3370.0
1.0,wind,bus_209,wind_3841,32.91772711277368,-114.94380074321053,329.20521288561855,66.0,32.903536507098664,35000.0,317563.62,13922.127475281783,0,3370.0
3.0,wind,bus_209,wind_3867,34.18784684133704,-116.976571399,313.9684394973706,66.0,22.15517101019571,15000.0,550612.56,10357.109068159081,0,3370.0
3.0,wind,bus_209,wind_4614,34.274428058174074,-117.04700127174074,313.809702827181,228.0,45.46469677479659,15000.0,542013.2,9597.691972840154,0,3370.0
3.0,wind,bus_209,wind_4625,34.361009275011114,-118.24430910833333,405.5696038366159,186.0,40.587012468578514,35000.0,411351.8,5539.314954486427,0,3370.0
1.0,wind,bus_209,wind_5738,33.01659015964737,-114.80574608363158,315.8331517792776,144.0,45.67545565294453,35000.0,185248.53,6033.371193415638,0,3370.0
3.0,wind,bus_209,wind_5759,34.534171708685186,-118.5260285992963,422.0033818212913,246.0,27.70681974270578,15000.0,579130.6,4889.942746873255,0,3370.0
3.0,wind,bus_209,wind_5762,34.534171708685186,-118.31473898107407,403.9631270231349,204.0,38.767218884089594,15000.0,378539.16,11720.692783303672,0,3370.0
1.0,wind,bus_209,wind_6124,33.11545320652105,-116.324347339,359.35626218771296,60.0,52.26981609860366,35000.0,376899.84,13854.580762104344,0,3370.0
2.0,wind,bus_209,wind_6862,35.173489048534485,-114.48490435742858,76.46854581871423,42.0,49.37766374099247,35000.0,362114.1,5022.801101628039,1,3370.0
2.0,wind,bus_209,wind_6864,35.173489048534485,-114.309647486,71.68947796253796,252.0,39.248624139220354,35000.0,454195.8,4487.393906682622,1,3370.0
2.0,wind,bus_209,wind_8004,35.216359122351726,-115.01067497171428,101.69899332851314,222.0,57.02361614208024,15000.0,347759.25,3906.8795749374895,1,3370.0
1.0,wind,bus_209,wind_8011,33.31317930026842,-115.63407404110526,308.5773600728378,228.0,17.733234099813693,15000.0,124354.65,5979.508496701373,0,3370.0
1.0,wind,bus_209,wind_8026,33.31317930026842,-113.701308807,280.1296084866058,126.0,33.18933618191138,35000.0,307217.75,13701.886610865902,0,3370.0
1.0,wind,bus_209,wind_8770,33.412042347142105,-113.9774181261579,266.5693846781394,276.0,40.85052500898017,35000.0,139822.95,4952.446145236453,0,3370.0
1.0,wind,bus_209,wind_8775,33.51090539401579,-116.0482380198421,308.5209864079703,108.0,31.262503103984557,15000.0,240732.22,5543.147302292982,0,3370.0
2.0,wind,bus_209,wind_9542,35.25922919616897,-113.43336312885715,88.87792085163899,228.0,40.26782429171251,15000.0,206109.4,3636.3574772151674,1,3370.0
1.0,wind,bus_209,wind_9546,33.609768440889475,-116.18629267942106,306.9158156488184,258.0,31.322704717256308,35000.0,228112.95,6730.409007429606,0,3370.0
1.0,wind,bus_209,wind_9926,33.609768440889475,-115.7721287006842,285.5643152215941,288.0,29.121414121724055,35000.0,177124.89,5342.027528675423,0,3370.0
3.0,wind,bus_209,wind_10314,34.96707779287037,-118.38516885381482,394.97020647605353,246.0,41.28737036872091,15000.0,469507.75,3910.4721550060904,0,3370.0
3.0,wind,bus_209,wind_11080,35.05365900970741,-117.82172987188889,342.9125764359269,240.0,29.83449048851381,15000.0,473568.0,3140.1317006028785,0,3370.0
3.0,wind,bus_209,wind_11451,35.05365900970741,-117.39915063544444,305.92743584297756,216.0,31.922420034212657,35000.0,286184.66,5037.468664619892,0,3370.0
3.0,wind,bus_209,wind_11462,35.14024022654445,-118.59645847203703,409.27234304002405,72.0,30.90716157998361,15000.0,421182.88,4246.732688971792,0,3370.0
2.0,wind,bus_209,wind_12200,35.47357956525517,-115.44881715028572,122.951831431922,282.0,35.868914710440556,35000.0,368521.7,3513.425303677313,1,3370.0
3.0,wind,bus_209,wind_12222,35.22682144338148,-118.80774809025925,426.3195097934633,180.0,7.294763642570183,15000.0,448000.2,4639.573607492375,0,3370.0
2.0,wind,bus_209,wind_13347,35.602189786706894,-115.36118871457143,111.59368172028452,240.0,31.74171522120349,35000.0,271069.88,4934.397613384755,1,3370.0
2.0,wind,bus_209,wind_13355,35.602189786706894,-114.66016122885715,51.226772803655464,258.0,46.71920613088312,35000.0,318633.25,4238.3168759567225,1,3370.0
2.0,wind,bus_209,wind_13719,35.602189786706894,-113.696248436,46.83956454398879,270.0,49.6009464184887,15000.0,369154.3,5210.298750561249,1,3370.0
2.0,wind,bus_209,wind_13723,35.602189786706894,-113.34573469314286,76.11745795747058,282.0,46.93785294623239,35000.0,342503.72,4586.018234119997,1,3370.0
2.0,wind,bus_209,wind_14115,35.645059860524135,-113.60862000028573,52.080989757166584,102.0,44.604152879739,35000.0,319696.4,5301.523045267489,1,3370.0
1.0,solar,bus_209,solar_1180,33.609768440889475,-113.9774181261579,244.62453622775243,119.51,20.66093307534744,35000.0,415575.4,10881.386489607035,0,540.0
1.0,solar,bus_209,solar_1938,33.70863148776316,-115.91018336026316,283.14121532433455,413.56,21.006451738438415,35000.0,136194.78,5589.921430933224,0,540.0
1.0,solar,bus_209,solar_2696,33.70863148776316,-114.5296367644737,235.67136379526707,975.34,20.23556579392014,15000.0,326046.84,5842.262500000001,0,540.0
3.0,solar,bus_209,solar_3481,35.31340266021852,-117.54001038092592,311.4005218977786,235.46,20.98557988500825,15000.0,1450488.9,9015.091456745968,0,540.0
3.0,solar,bus_209,solar_3865,35.399983877055554,-117.89215974462962,341.2171803878348,555.68,20.956046218629005,15000.0,748010.2,8326.904253604604,0,540.0
1.0,solar,bus_209,solar_4974,33.90635758151053,-114.39158210489474,212.2708181687746,725.49,20.566563256377396,15000.0,151662.47,5015.97306034038,0,540.0
3.0,solar,bus_209,solar_5002,35.57314631072963,-117.75129999914815,326.1676431865586,321.51,20.805657171461945,15000.0,610527.6,14019.768686868687,0,540.0
2.0,solar,bus_209,solar_6866,35.773670081975865,-113.082849386,96.39310844677264,1975.87,20.3644778352278,15000.0,163287.61,3303.7093581362155,1,540.0
2.0,solar,bus_209,solar_6870,35.816540155793106,-115.27356027885715,101.24816051182928,511.49,20.3885561933549,15000.0,191078.33,4340.889018140537,1,540.0
1.0,solar,bus_209,solar_6877,34.20294672213158,-114.39158210489474,179.49632151603896,243.36,20.323107440582152,35000.0,248843.27,14732.03952695499,0,540.0
1.0,solar,bus_209,solar_7637,34.40067281587895,-116.0482380198421,232.7594355936615,115.64,20.97164538263398,15000.0,329703.16,8637.77394621809,0,540.0
1.0,solar,bus_209,solar_8402,34.59839890962632,-116.18629267942106,228.48129423978983,800.57,20.779362880359272,35000.0,309062.75,5348.813514564577,0,540.0
1.0,solar,bus_209,solar_8406,34.59839890962632,-115.63407404110526,190.1699681282511,381.67,20.52282248996236,35000.0,307217.75,13701.886610865902,0,540.0
3.0,solar,bus_209,solar_8422,36.00605239491482,-118.878177963,426.3177371845877,1534.09,18.4643785313685,15000.0,147581.83,4738.016111105843,0,540.0
1.0,solar,bus_209,solar_8772,34.59839890962632,-115.21991006236843,165.64671637433042,1262.43,20.827260532201606,15000.0,285082.16,4698.472227915261,0,540.0
3.0,solar,bus_209,solar_8801,36.00605239491482,-118.0330194901111,350.343496040608,1920.94,21.38626932296118,15000.0,166064.89,3150.371663040237,0,540.0
1.0,solar,bus_209,solar_9164,34.6972619565,-115.91018336026316,201.72987140552243,1370.69,20.80076673898595,15000.0,228099.69,4582.887685702328,0,540.0
3.0,solar,bus_209,solar_9554,36.09263361175185,-118.73731821751852,414.0581677132567,2675.24,19.246807189138497,35000.0,439531.4,4826.783703703703,0,540.0
2.0,solar,bus_209,solar_10302,35.94515037724483,-113.95913374314286,23.255504543477244,774.09,20.206921077184717,35000.0,88726.28,5257.520563974944,1,540.0
3.0,solar,bus_209,solar_11083,36.26579604542593,-118.1738792355926,365.32590110236055,562.63,21.704051587967797,15000.0,407670.75,4334.185178850601,0,540.0
2.0,solar,bus_209,solar_11821,36.07376059869655,-115.36118871457143,112.9852194449415,1895.69,20.33245961018209,35000.0,267489.94,4568.217359904856,1,540.0
3.0,solar,bus_209,solar_11837,36.35237726226296,-118.5260285992963,397.83772944126946,3199.82,21.280843517492393,35000.0,657265.94,3555.5323979640634,0,540.0
2.0,solar,bus_209,solar_12188,36.07376059869655,-114.48490435742858,42.39022673672756,1034.83,19.649696670386444,35000.0,345709.78,6176.704732336498,1,540.0
3.0,solar,bus_209,solar_12223,36.35237726226296,-117.3287207627037,291.9887775778025,616.44,19.899699049838656,15000.0,431066.34,4162.50411039619,0,540.0
2.0,solar,bus_209,solar_12568,36.11663067251379,-114.74778966457143,63.92646948012467,907.88,19.391389919897858,35000.0,404530.84,7771.421293493865,1,540.0
3.0,solar,bus_209,solar_12591,36.35237726226296,-117.11743114448147,273.44854566044205,1283.28,20.986785155739607,35000.0,243376.78,5059.439440354808,0,540.0
2.0,solar,bus_209,solar_12954,36.159500746331034,-114.13439061457143,39.43451082398855,216.79,19.79746766913336,35000.0,467371.66,9295.096465069715,1,540.0
2.0,solar,bus_209,solar_12977,36.202370820148275,-114.923046536,82.31940795877374,422.82,19.98129969611502,35000.0,365625.44,4648.62371364967,1,540.0
2.0,solar,bus_209,solar_13734,36.28811096778276,-115.01067497171428,94.12944321576929,1435.71,20.022836093802365,35000.0,275067.38,4670.662091503268,1,540.0
2.0,solar,bus_209,solar_14502,36.3309810416,-114.923046536,90.75530533296988,1274.09,19.972700974607537,35000.0,392252.53,3317.1199651070892,1,540.0
1.0,wind,bus_210,wind_3840,32.91772711277368,-115.08185540278947,330.09658210202156,78.0,29.86654403472681,35000.0,257014.03,13494.356293888508,0,3370.0
1.0,wind,bus_210,wind_3841,32.91772711277368,-114.94380074321053,327.08878428653657,66.0,32.903536507098664,35000.0,317563.62,13922.127475281783,0,3370.0
3.0,wind,bus_210,wind_3867,34.18784684133704,-116.976571399,311.9921838812876,66.0,22.15517101019571,15000.0,550612.56,10357.109068159081,0,3370.0
3.0,wind,bus_210,wind_4614,34.274428058174074,-117.04700127174074,311.8713108030185,228.0,45.46469677479659,15000.0,542013.2,9597.691972840154,0,3370.0
3.0,wind,bus_210,wind_4625,34.361009275011114,-118.24430910833333,403.8410942237321,186.0,40.587012468578514,35000.0,411351.8,5539.314954486427,0,3370.0
1.0,wind,bus_210,wind_5738,33.01659015964737,-114.80574608363158,313.7381863294913,144.0,45.67545565294453,35000.0,185248.53,6033.371193415638,0,3370.0
3.0,wind,bus_210,wind_5759,34.534171708685186,-118.5260285992963,420.3708826227268,246.0,27.70681974270578,15000.0,579130.6,4889.942746873255,0,3370.0
3.0,wind,bus_210,wind_5762,34.534171708685186,-118.31473898107407,402.3056746226799,204.0,38.767218884089594,15000.0,378539.16,11720.692783303672,0,3370.0
1.0,wind,bus_210,wind_6124,33.11545320652105,-116.324347339,357.1562387909679,60.0,52.26981609860366,35000.0,376899.84,13854.580762104344,0,3370.0
2.0,wind,bus_210,wind_6862,35.173489048534485,-114.48490435742858,74.27354679845224,42.0,49.37766374099247,35000.0,362114.1,5022.801101628039,1,3370.0
2.0,wind,bus_210,wind_6864,35.173489048534485,-114.309647486,69.59148315868141,252.0,39.248624139220354,35000.0,454195.8,4487.393906682622,1,3370.0
2.0,wind,bus_210,wind_8004,35.216359122351726,-115.01067497171428,99.6366311599202,222.0,57.02361614208024,15000.0,347759.25,3906.8795749374895,1,3370.0
1.0,wind,bus_210,wind_8011,33.31317930026842,-115.63407404110526,306.37247178995267,228.0,17.733234099813693,15000.0,124354.65,5979.508496701373,0,3370.0
1.0,wind,bus_210,wind_8026,33.31317930026842,-113.701308807,278.39472717818717,126.0,33.18933618191138,35000.0,307217.75,13701.886610865902,0,3370.0
1.0,wind,bus_210,wind_8770,33.412042347142105,-113.9774181261579,264.7194416530109,276.0,40.85052500898017,35000.0,139822.95,4952.446145236453,0,3370.0
1.0,wind,bus_210,wind_8775,33.51090539401579,-116.0482380198421,306.32259207652254,108.0,31.262503103984557,15000.0,240732.22,5543.147302292982,0,3370.0
2.0,wind,bus_210,wind_9542,35.25922919616897,-113.43336312885715,88.39324894236215,228.0,40.26782429171251,15000.0,206109.4,3636.3574772151674,1,3370.0
1.0,wind,bus_210,wind_9546,33.609768440889475,-116.18629267942106,304.731890747894,258.0,31.322704717256308,35000.0,228112.95,6730.409007429606,0,3370.0
1.0,wind,bus_210,wind_9926,33.609768440889475,-115.7721287006842,283.3581753588948,288.0,29.121414121724055,35000.0,177124.89,5342.027528675423,0,3370.0
3.0,wind,bus_210,wind_10314,34.96707779287037,-118.38516885381482,393.49912948643293,246.0,41.28737036872091,15000.0,469507.75,3910.4721550060904,0,3370.0
3.0,wind,bus_210,wind_11080,35.05365900970741,-117.82172987188889,341.42423278384615,240.0,29.83449048851381,15000.0,473568.0,3140.1317006028785,0,3370.0
3.0,wind,bus_210,wind_11451,35.05365900970741,-117.39915063544444,304.38698583088603,216.0,31.922420034212657,35000.0,286184.66,5037.468664619892,0,3370.0
3.0,wind,bus_210,wind_11462,35.14024022654445,-118.59645847203703,407.89858917148047,72.0,30.90716157998361,15000.0,421182.88,4246.732688971792,0,3370.0
2.0,wind,bus_210,wind_12200,35.47357956525517,-115.44881715028572,121.35830945611607,282.0,35.868914710440556,35000.0,368521.7,3513.425303677313,1,3370.0
